games,updates,decisions,return_mean,policy_loss,value_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,replay_loss,ref_kl,entropy_coef,replay_coef,kl_coef,rollout_s,update_s,games_per_s
15370,118,9779,-0.1967130348509402,-0.013804210504962186,0.04510075130107353,0.43250310430932865,0.008464317988388818,0.06165412454044117,0.8848946288807535,0.7738304583897788,0.0,0.0,0.005936,0.0,0.0,13.4,19.8,3.92
15500,119,9789,-0.08322444135962535,-0.009110025141684413,0.045784174945691015,0.4346325946479593,0.008359176995471451,0.06634461449795082,0.8790601627520273,0.7792106161027854,0.0,0.0,0.005901333333333334,0.0,0.0,13.5,21.7,3.7
15630,120,9979,-0.1390862742252696,-0.015411444007179049,0.04659873067043268,0.43263644780729915,0.007219830561337531,0.06059249330801793,0.8022271693893088,0.7554504279165003,0.0,0.0,0.005866666666666667,0.0,0.0,14.1,19.9,3.82
15760,121,9775,-0.027024791879870644,-0.011925265177563423,0.042016800864500874,0.42224049713960027,0.0072714084406486305,0.05971783577127661,0.8553716420350408,0.8163083621381779,0.0,0.0,0.005832,0.0,0.0,12.9,19.3,4.04
15890,122,10041,-0.13009365092595448,-0.01528279112977623,0.04979937636433636,0.43465351850462397,0.007906611154814978,0.06591867075179712,0.8650278102301752,0.7374130232255517,0.0,0.0,0.005797333333333333,0.0,0.0,13.9,19.3,3.91
16020,123,9591,-0.13797241484074999,-0.017207817132660164,0.048358389628258024,0.4314820071464262,0.008621359354608208,0.06372553453947369,0.8832109918454665,0.751993732676834,0.0,0.0,0.005762666666666667,0.0,0.0,15.1,21.9,3.51
16150,124,10101,-0.17153083461526772,-0.01611690040920939,0.042522632043532446,0.4320170773633378,0.007993863554429794,0.060682559588639405,0.8511955240480523,0.7793268635137205,0.0,0.0,0.005728,0.0,0.0,14.2,21.0,3.69
16280,125,9729,-0.12958161899666285,-0.023011465172758205,0.040793582921524955,0.4338882784637888,0.007898406486186343,0.0858642578125,0.8858553766747953,0.8061680266199592,0.0,0.0,0.005693333333333333,0.0,0.0,13.5,18.7,4.04
16410,126,9859,-0.12488786194447667,-0.013795320319184156,0.048581021765924916,0.42631569793192375,0.009132069649934797,0.06167607198234733,0.9052167712316221,0.7674003123506626,0.0,0.0,0.005658666666666667,0.0,0.0,13.6,21.7,3.68
16540,127,10189,-0.12396218638676973,-0.015154471988696041,0.043983927971279466,0.4206433444867746,0.007941945827431768,0.0622595664994577,0.7885859733823537,0.791855400893203,0.0,0.0,0.005624,0.0,0.0,13.5,18.3,4.09
16670,128,9966,-0.11611904360517575,-0.016396032221136374,0.04328776979421595,0.42728124002136986,0.008102515635229813,0.06080250459558824,0.8734511898828858,0.7860942898028558,0.0,0.0,0.005589333333333333,0.0,0.0,14.3,21.2,3.66
16800,129,10238,-0.014638139710444071,-0.014396000002244974,0.04739817871564188,0.4232223155520042,0.008636710059573201,0.06219458486519608,0.8709057417035307,0.7644682681169962,0.0,0.0,0.005554666666666667,0.0,0.0,13.8,21.7,3.66
16930,130,10498,-0.03110279018173768,-0.016170677333079357,0.04283116529741037,0.42637442014776167,0.00797224506752462,0.062176101363510525,0.855563662583797,0.7940398345589115,0.0,0.0,0.00552,0.0,0.0,14.0,21.7,3.64
17060,131,10224,-0.023869136741127384,-0.015901330194719843,0.04406500143013582,0.4290000530111439,0.007823154317569192,0.06687641759072581,0.8832345165695503,0.7922453552345645,0.0,0.0,0.005485333333333333,0.0,0.0,13.9,22.7,3.55
17190,132,9803,-0.192520034529381,-0.021018105418073686,0.04576166989154795,0.4418976433405296,0.009178828369591573,0.06637369791666667,0.950536483501001,0.7742078151018222,0.0,0.0,0.005450666666666667,0.0,0.0,13.5,18.7,4.04
17320,133,9721,-0.20191276482866166,-0.014383117913776623,0.04690662536523207,0.42110091471790484,0.007911444498521693,0.061186042535174574,0.8811265552871415,0.7709274970184976,0.0,0.0,0.005416000000000001,0.0,0.0,14.3,19.0,3.9
17450,134,9708,-0.12384189816470467,-0.01604221426420408,0.04381134552142232,0.4252643715617051,0.008801480184373892,0.06506091710793753,0.8054325394078635,0.7900956983043388,0.0,0.0,0.0053813333333333335,0.0,0.0,13.2,21.3,3.77
17580,135,10181,-0.11326388061868398,-0.01514181449346221,0.043964625406557316,0.420397520813626,0.008257329864159309,0.06488772764900663,0.8786807809077779,0.7806594903873636,0.0,0.0,0.005346666666666667,0.0,0.0,14.3,20.0,3.8
17710,136,10030,-0.0889454937715218,-0.016908719998257504,0.045907863151035136,0.42680220862116675,0.008977978931996047,0.06741935275248345,0.8798534057302557,0.7859691227135169,0.0,0.0,0.005312000000000001,0.0,0.0,13.6,22.1,3.64
17840,137,10060,-0.011419164884888018,-0.016932545992357165,0.04615042024430184,0.41475520275175876,0.008292957921511818,0.06678481504141567,0.842555389669253,0.7745376094747692,0.0,0.0,0.0052773333333333335,0.0,0.0,13.5,20.5,3.83
17970,138,10047,0.007329321616423371,-0.015695441786486897,0.045626600434044866,0.41123090287766784,0.008405881480202392,0.062130651204937305,0.861592594615837,0.7820511457016892,0.0,0.0,0.005242666666666666,0.0,0.0,14.1,20.3,3.77
18100,139,9571,-0.12410754907720643,-0.014661048881283013,0.0488782152339234,0.39227504246389505,0.007676956316752,0.06121294998610081,0.8672012348270611,0.7468030829689662,0.0,0.0,0.005208,0.0,0.0,13.0,21.2,3.8
18230,140,9936,-0.120065859628573,-0.016008595873697927,0.04227522106311617,0.41612555842913534,0.008129154231285721,0.062411733774038455,0.8920685954484483,0.7996266948647888,0.0,0.0,0.005173333333333333,0.0,0.0,14.1,21.6,3.65
18360,141,9968,-0.11800670563051073,-0.015247170101321877,0.05021188326887301,0.4109945228719118,0.009058912259066399,0.06562174479166667,0.8916249957845006,0.7418727451837509,0.0,0.0,0.005138666666666666,0.0,0.0,14.4,19.8,3.81
18490,142,9846,-0.10685189776166641,-0.018727256328162793,0.04659224919537265,0.41762608465578294,0.00907193429042702,0.06540113546080509,0.9069090052204707,0.7607936348750699,0.0,0.0,0.005104,0.0,0.0,13.9,17.7,4.12
18620,143,10907,-0.10835889798872354,-0.015440560237143512,0.04187299260429,0.42175455650329075,0.009741554839676614,0.0726350577346041,0.9266566535273213,0.7930611907470013,0.0,0.0,0.005069333333333334,0.0,0.0,14.0,22.2,3.59
18750,144,9980,-0.12624450948627483,-0.01577140854492442,0.044707588156130414,0.419936061554397,0.009331405743425194,0.064013671875,0.9003510897846173,0.7689900286868938,0.0,0.0,0.0050346666666666665,0.0,0.0,13.6,19.8,3.9
18880,145,9893,-0.10576254407056297,-0.012367256299286266,0.04498171687793758,0.3978166860210149,0.008324022415326511,0.06270152698863636,0.9085243763625733,0.7700211426675794,0.0,0.0,0.005,0.0,0.0,13.5,20.8,3.79
19010,146,10261,-0.14942454217889892,-0.017833456410600874,0.04080682703281497,0.4218844664125858,0.00956648522895039,0.07290670174319729,0.9216533678233967,0.8016220641259771,0.0,0.0,0.004965333333333334,0.0,0.0,14.9,22.9,3.44
19140,147,9147,-0.08498255789950807,-0.015630567451736077,0.042408280288932884,0.407049494932816,0.010314601659863434,0.06899602663735264,0.8522668596474533,0.8096054096728923,0.0,0.0,0.0049306666666666665,0.0,0.0,13.6,14.9,4.55
19270,148,10270,-0.12684078147213082,-0.009452491032006776,0.04638361539391413,0.42016721387131717,0.008956889939780511,0.06800130208333333,1.0448065920719902,0.7822889768664983,0.0,0.0,0.004896,0.0,0.0,14.0,21.6,3.65
19400,149,10281,-0.13385358283415066,-0.01745865524477422,0.0412997128725564,0.4171801526279296,0.007905054874585822,0.06205538617886179,0.9677043261398931,0.8180239504423722,0.0,0.0,0.004861333333333334,0.0,0.0,14.4,20.1,3.77
19530,150,9988,-0.10511139986971448,-0.016932488692629234,0.04281992800749006,0.38786915299505287,0.010813788488209195,0.06971228966346155,0.8917313108684741,0.8023018166056445,0.0,0.0,0.0048266666666666675,0.0,0.0,13.8,19.1,3.95
19660,151,9873,-0.16723156538564432,-0.013994054676094398,0.045550883011329764,0.4017631270077701,0.010502279683475006,0.07316490436422414,0.9218744221868299,0.7701760372507653,0.0,0.0,0.004792,0.0,0.0,13.7,20.2,3.84
19790,152,10132,-0.09122394786026237,-0.015981278196020937,0.04469071999098297,0.40818397923106653,0.008831788079122795,0.06826365253712871,0.9487294774433217,0.7906342517605128,0.0,0.0,0.004757333333333334,0.0,0.0,14.2,20.4,3.76
19920,153,9493,-0.0790824503639347,-0.015010013712678709,0.04404073610800236,0.40206143428949115,0.009645624675082488,0.07019699360512066,0.9335606234798692,0.799645551703783,0.0,0.0,0.004722666666666667,0.0,0.0,13.0,21.8,3.73
20050,154,9838,-0.009574612292026033,-0.013838667513932887,0.045835668304727836,0.3937941657841334,0.011004415902460492,0.06758611505681818,0.9203701646152173,0.7957540008419379,0.0,0.0,0.0046879999999999995,0.0,0.0,13.5,18.6,4.05
