arm,seed,games,updates,decisions,return_mean,policy_loss,value_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,replay_loss,ref_kl,entropy_coef,replay_coef,kl_coef,rollout_s,update_s,games_per_s
R1,101,18100,139,9571,-0.12410754907720643,-0.014661048881283013,0.0488782152339234,0.39227504246389505,0.007676956316752,0.06121294998610081,0.8672012348270611,0.7468030829689662,0.0,0.0,0.005208,0.0,0.0,13.0,21.2,3.8
R1,101,18230,140,9936,-0.120065859628573,-0.016008595873697927,0.04227522106311617,0.41612555842913534,0.008129154231285721,0.062411733774038455,0.8920685954484483,0.7996266948647888,0.0,0.0,0.005173333333333333,0.0,0.0,14.1,21.6,3.65
R1,101,18360,141,9968,-0.11800670563051073,-0.015247170101321877,0.05021188326887301,0.4109945228719118,0.009058912259066399,0.06562174479166667,0.8916249957845006,0.7418727451837509,0.0,0.0,0.005138666666666666,0.0,0.0,14.4,19.8,3.81
R1,101,18490,142,9846,-0.10685189776166641,-0.018727256328162793,0.04659224919537265,0.41762608465578294,0.00907193429042702,0.06540113546080509,0.9069090052204707,0.7607936348750699,0.0,0.0,0.005104,0.0,0.0,13.9,17.7,4.12
R1,101,18620,143,10907,-0.10835889798872354,-0.015440560237143512,0.04187299260429,0.42175455650329075,0.009741554839676614,0.0726350577346041,0.9266566535273213,0.7930611907470013,0.0,0.0,0.005069333333333334,0.0,0.0,14.0,22.2,3.59
R1,101,18750,144,9980,-0.12624450948627483,-0.01577140854492442,0.044707588156130414,0.419936061554397,0.009331405743425194,0.064013671875,0.9003510897846173,0.7689900286868938,0.0,0.0,0.0050346666666666665,0.0,0.0,13.6,19.8,3.9
R1,101,18880,145,9893,-0.10576254407056297,-0.012367256299286266,0.04498171687793758,0.3978166860210149,0.008324022415326511,0.06270152698863636,0.9085243763625733,0.7700211426675794,0.0,0.0,0.005,0.0,0.0,13.5,20.8,3.79
R1,101,19010,146,10261,-0.14942454217889892,-0.017833456410600874,0.04080682703281497,0.4218844664125858,0.00956648522895039,0.07290670174319729,0.9216533678233967,0.8016220641259771,0.0,0.0,0.004965333333333334,0.0,0.0,14.9,22.9,3.44
R1,101,19140,147,9147,-0.08498255789950807,-0.015630567451736077,0.042408280288932884,0.407049494932816,0.010314601659863434,0.06899602663735264,0.8522668596474533,0.8096054096728923,0.0,0.0,0.0049306666666666665,0.0,0.0,13.6,14.9,4.55
R1,101,19270,148,10270,-0.12684078147213082,-0.009452491032006776,0.04638361539391413,0.42016721387131717,0.008956889939780511,0.06800130208333333,1.0448065920719902,0.7822889768664983,0.0,0.0,0.004896,0.0,0.0,14.0,21.6,3.65
R1,101,19400,149,10281,-0.13385358283415066,-0.01745865524477422,0.0412997128725564,0.4171801526279296,0.007905054874585822,0.06205538617886179,0.9677043261398931,0.8180239504423722,0.0,0.0,0.004861333333333334,0.0,0.0,14.4,20.1,3.77
R1,101,19530,150,9988,-0.10511139986971448,-0.016932488692629234,0.04281992800749006,0.38786915299505287,0.010813788488209195,0.06971228966346155,0.8917313108684741,0.8023018166056445,0.0,0.0,0.0048266666666666675,0.0,0.0,13.8,19.1,3.95
R1,101,19660,151,9873,-0.16723156538564432,-0.013994054676094398,0.045550883011329764,0.4017631270077701,0.010502279683475006,0.07316490436422414,0.9218744221868299,0.7701760372507653,0.0,0.0,0.004792,0.0,0.0,13.7,20.2,3.84
R1,101,19790,152,10132,-0.09122394786026237,-0.015981278196020937,0.04469071999098297,0.40818397923106653,0.008831788079122795,0.06826365253712871,0.9487294774433217,0.7906342517605128,0.0,0.0,0.004757333333333334,0.0,0.0,14.2,20.4,3.76
R1,101,19920,153,9493,-0.0790824503639347,-0.015010013712678709,0.04404073610800236,0.40206143428949115,0.009645624675082488,0.07019699360512066,0.9335606234798692,0.799645551703783,0.0,0.0,0.004722666666666667,0.0,0.0,13.0,21.8,3.73
R1,101,20050,154,9838,-0.009574612292026033,-0.013838667513932887,0.045835668304727836,0.3937941657841334,0.011004415902460492,0.06758611505681818,0.9203701646152173,0.7957540008419379,0.0,0.0,0.0046879999999999995,0.0,0.0,13.5,18.6,4.05
R1,202,135,1,8340,-0.0638341972455869,-0.01377244737826692,0.08890054496016127,0.6259834848741364,0.0034329983476894766,0.03885523276033387,0.5552899017965247,-0.01926789282028163,0.0,0.0,0.01,0.0,0.0,16.5,19.1,3.8
R1,202,270,2,8200,-0.11795452567461182,-0.00963296714122197,0.07220725883790653,0.6281839204055926,0.003388851379483686,0.03748276654411765,0.9007415143814255,0.11211029446234921,0.0,0.0,0.009964,0.0,0.0,14.4,14.4,4.67
R1,202,405,3,8500,-0.18314168208861087,-0.014546834564044948,0.06263428767004357,0.6177288134881875,0.0034076583541224966,0.04055047089858671,0.5466128306411333,0.19686235056667145,0.0,0.0,0.009928000000000001,0.0,0.0,14.7,17.5,4.19
R1,202,540,4,8771,-0.24971382715129622,-0.01785191814006394,0.05199066355939763,0.6238585260859031,0.0031141877638777102,0.03621378783167496,0.5986913768425051,0.33083514177834006,0.0,0.0,0.009892,0.0,0.0,14.5,17.9,4.16
R1,202,675,5,8896,-0.29392510861331256,-0.011636441821167864,0.05259193854176192,0.6290521698596547,0.003065044782472515,0.03357385706018519,0.5553781024496612,0.3354962113697715,0.0,0.0,0.009856,0.0,0.0,15.9,16.8,4.13
R1,202,810,6,9593,-0.27330442602918537,-0.013982446613446428,0.05222152242525335,0.6165780243585299,0.003143572212026987,0.03578931826312299,0.5319958990036305,0.4014848537053147,0.0,0.0,0.00982,0.0,0.0,16.3,19.7,3.75
R1,202,945,7,8910,-0.36797273894054033,-0.016144523201206844,0.04775830754829599,0.6182469533216253,0.0034338027303024185,0.036877349228020495,0.5661654803919435,0.368196458514656,0.0,0.0,0.009784000000000001,0.0,0.0,16.6,18.1,3.89
R1,202,1080,8,8426,-0.4122910110921075,-0.014174712087109333,0.045997383272277016,0.641606830935677,0.0031347111855442255,0.03348912181058321,0.5496852520121813,0.4633759182963242,0.0,0.0,0.009748,0.0,0.0,14.5,23.1,3.6
R1,202,1215,9,8944,-0.357595045940253,-0.013824218016234525,0.04719074169666825,0.6097287119863122,0.0033786379380302913,0.03608036747685185,0.5355398304301799,0.5039549590768915,0.0,0.0,0.009712,0.0,0.0,16.1,17.5,4.02
R1,202,1350,10,8825,-0.44315173143978986,-0.012116655703385926,0.04601105308336738,0.6206182355481765,0.0032400246620507903,0.03522754175275482,0.5491247865636879,0.4908151401124131,0.0,0.0,0.009676,0.0,0.0,15.5,17.4,4.09
R1,202,1485,11,9572,-0.3601390268226412,-0.01324196902399054,0.044122143049105875,0.5965153032459777,0.003653162133152305,0.03749428269145476,0.5568787630093035,0.612901858767994,0.0,0.0,0.009640000000000001,0.0,0.0,15.7,19.2,3.86
R1,202,1620,12,8810,-0.4062740731840001,-0.016074099552378433,0.04288199735583531,0.6009227031724956,0.003221805757000665,0.03464442479035639,0.6506424117969964,0.6205516665134939,0.0,0.0,0.009604,0.0,0.0,15.2,17.8,4.09
R1,202,1755,13,9376,-0.4253921379095611,-0.011933220237608552,0.046103581668828296,0.5906680001259897,0.003907659429146186,0.04266036184210526,0.5737913727473564,0.5730072212772028,0.0,0.0,0.009568,0.0,0.0,15.5,19.1,3.91
R1,202,1890,14,9640,-0.38776280214815195,-0.013163775130255262,0.044995574506483706,0.5768354151761493,0.003904282161798544,0.04055692185948362,0.572796141079172,0.5931446467753181,0.0,0.0,0.009532,0.0,0.0,16.0,21.1,3.64
R1,202,2025,15,9973,-0.36601003412409977,-0.012078641795075205,0.04740766685491145,0.5818592414910123,0.003498492247907401,0.0389990234375,0.5494427174831807,0.5882160246688901,0.0,0.0,0.009496000000000001,0.0,0.0,16.6,19.5,3.74
R1,202,2160,16,9297,-0.3898630477575095,-0.0142557995504012,0.045504506585805314,0.5753270155456596,0.0032504688902631226,0.03569941926575698,0.631466728525665,0.5357653142090049,0.0,0.0,0.00946,0.0,0.0,15.6,17.9,4.02
R1,202,2295,17,9375,-0.3358838731248609,-0.015736158875415615,0.05613422435188696,0.5706582286459131,0.0036591178411424273,0.04046527820878848,0.569901751115119,0.501686792645909,0.0,0.0,0.009424,0.0,0.0,15.6,19.7,3.83
R1,202,2430,18,9119,-0.41363736369168697,-0.012739514515603467,0.04335206245245509,0.5875141741475834,0.0033686768357177556,0.03616235776439089,0.5699969224499686,0.5013514973558117,0.0,0.0,0.009388,0.0,0.0,14.4,18.2,4.14
R1,202,2565,19,9059,-0.3423932623617093,-0.013740671182905244,0.046650844082628824,0.5668791770404001,0.003996354148162236,0.04401981550762911,0.5911947630269918,0.6005761429407408,0.0,0.0,0.009352000000000001,0.0,0.0,15.5,19.3,3.88
R1,202,2700,20,8899,-0.3882262570336216,-0.01343694618974677,0.04661316136623374,0.5776706652929242,0.003933956144480597,0.04175541978276353,0.589651399416279,0.5788249202382452,0.0,0.0,0.009316,0.0,0.0,14.5,18.6,4.08
R1,202,2835,21,8776,-0.358074867215908,-0.012525242692658601,0.04765654009210277,0.563754434950287,0.004238338140739696,0.044195481288580245,0.6150513839620649,0.5714729032720207,0.0,0.0,0.00928,0.0,0.0,15.5,18.4,3.99
R1,202,2970,22,9155,-0.4159075246894076,-0.014644835933249646,0.04505762234053932,0.5617506271203501,0.0046208723556533755,0.04192349851410446,0.5908079722603142,0.5729543965697176,0.0,0.0,0.009244,0.0,0.0,15.8,22.0,3.57
R1,202,3105,23,8876,-0.3874621810878134,-0.018301942433447953,0.04129128184400284,0.5610196303717966,0.0039538110326650736,0.041893774224806196,0.6276985411002415,0.6660156218118976,0.0,0.0,0.009208000000000001,0.0,0.0,15.0,15.7,4.39
R1,202,3240,24,8431,-0.44534685619139003,-0.014708494628197247,0.04454247268704708,0.5686059917927214,0.00418359276596378,0.044395978187300025,0.5843535641510242,0.5926784681062002,0.0,0.0,0.009172,0.0,0.0,14.7,16.2,4.37
R1,202,3375,25,9172,-0.40054978439047223,-0.014321212228316896,0.04345177632941435,0.5584812567833435,0.00416297099022765,0.044428261143755934,0.58587466113355,0.6667442681754873,0.0,0.0,0.009136,0.0,0.0,15.0,17.3,4.18
R1,202,3510,26,9274,-0.3582643329753241,-0.012271273376180471,0.048898836919733776,0.5464722553177573,0.003913582936993476,0.040924349194646104,0.675750120935029,0.646753733683292,0.0,0.0,0.0091,0.0,0.0,15.5,18.0,4.03
R1,202,3645,27,9259,-0.35334352404921027,-0.017130635677753747,0.048384029289725246,0.5670520694195392,0.004357988789339726,0.045545225481946144,0.6951326105582912,0.6445373695396885,0.0,0.0,0.009064000000000001,0.0,0.0,14.6,20.6,3.83
R1,202,3780,28,9656,-0.38866107092890406,-0.014287664203715198,0.04440962204750651,0.5663429049189114,0.004443994013636849,0.044469572368421056,0.6209657226963687,0.643372896765025,0.0,0.0,0.009028,0.0,0.0,16.6,21.4,3.56
R1,202,3915,29,9019,-0.38215833851620623,-0.013929414289127097,0.043234970113121975,0.5419597871987324,0.003990360355993964,0.04102303102954145,0.6415774157962191,0.6568828596624667,0.0,0.0,0.008992,0.0,0.0,15.1,17.9,4.1
R1,202,4050,30,9848,-0.2804589735465987,-0.013224976335049632,0.043808020847855594,0.5417408850817089,0.004897322826301282,0.04770182291666667,0.6607262648453096,0.7156537658567654,0.0,0.0,0.008956,0.0,0.0,15.6,18.7,3.94
R1,202,4185,31,9354,-0.3660023075302938,-0.013500518652626409,0.045707174837407945,0.5596475793527287,0.004450911400507043,0.043127413472540045,0.6370168822444972,0.6768431495435107,0.0,0.0,0.00892,0.0,0.0,15.9,17.6,4.02
R1,202,4320,32,9900,-0.2975030878727923,-0.010889994267724959,0.05048652111199627,0.5114868839107759,0.0049788225542291955,0.0432849972747093,0.6008345215165778,0.6476362671870577,0.0,0.0,0.008884,0.0,0.0,15.2,20.7,3.76
R1,202,4455,33,9667,-0.33849302935748254,-0.014372403420786401,0.04508316971577686,0.5470734590221381,0.0042794678998411585,0.04558406620156961,0.6194490664540897,0.6381118349317842,0.0,0.0,0.008848,0.0,0.0,16.2,23.4,3.4
R1,202,4590,34,9861,-0.304646867499036,-0.013581668166459674,0.050611726036845425,0.5317604724947514,0.004701711444188437,0.044469939497180457,0.6425154364212385,0.6225811177489444,0.0,0.0,0.008812,0.0,0.0,16.7,19.3,3.75
R1,202,4725,35,9915,-0.31225224973261057,-0.010573129569710503,0.04759527301555053,0.5144020361778423,0.004203543826292901,0.04204323508522727,0.6432445706405832,0.6542419071135531,0.0,0.0,0.008776,0.0,0.0,16.1,20.3,3.7
R1,202,4860,36,9672,-0.3022182424259261,-0.014963486781699582,0.0427730582869509,0.5620137912745459,0.004767369711033154,0.04895166060710988,0.6428830606480416,0.725355054732838,0.0,0.0,0.00874,0.0,0.0,16.2,22.7,3.47
R1,202,4995,37,9569,-0.20277376509311715,-0.014715668923138261,0.0517918223494052,0.5245193448006317,0.004524961630194623,0.04382904812602505,0.640310041927168,0.6815716743929572,0.0,0.0,0.008704,0.0,0.0,15.6,22.2,3.58
R1,202,5130,38,9284,-0.2841840365650117,-0.011904880653204018,0.04712246625783697,0.5212627912654789,0.004652906598122167,0.04497024961300309,0.6667629385398529,0.7139710574097486,0.0,0.0,0.008668,0.0,0.0,16.2,20.6,3.67
R1,202,5265,39,9778,-0.26791630599668526,-0.012612681906005927,0.04775342654919966,0.5246760622051095,0.0046127397744136584,0.0424912109375,0.6759551264430855,0.6953538101855643,0.0,0.0,0.008632,0.0,0.0,16.3,20.0,3.72
R1,202,5400,40,10085,-0.18872092712688185,-0.014962036052387726,0.05091150253211603,0.5223062090224673,0.004734308684880911,0.04606735272233894,0.6137323601916351,0.7047212463036736,0.0,0.0,0.008596,0.0,0.0,16.1,21.7,3.57
R1,202,5535,41,9640,-0.22572047210875246,-0.014048830489061354,0.048086185124459634,0.5062853092678088,0.005388239346358133,0.045174016261171804,0.6536483827854803,0.6887110534230153,0.0,0.0,0.00856,0.0,0.0,15.4,19.5,3.87
R1,202,5670,42,10572,-0.17120706779062228,-0.013748179696109485,0.04969571431889259,0.5048039513451328,0.004579201672920433,0.04581607680722891,0.6639840321717172,0.7203749522416603,0.0,0.0,0.008524,0.0,0.0,16.7,22.3,3.46
R1,202,5805,43,9539,-0.231933380941964,-0.014110019452349609,0.04808695030378241,0.5125877918048259,0.005260364179339881,0.04725563182336647,0.6671886673484448,0.7125617991791929,0.0,0.0,0.008488,0.0,0.0,16.2,17.4,4.01
R1,202,5940,44,10112,-0.24152682587828544,-0.014875928375446015,0.050705326547522314,0.5153440587421697,0.0056531777716676244,0.05011393229166668,0.6359048306101556,0.6778484062787205,0.0,0.0,0.008452,0.0,0.0,16.7,23.2,3.38
R1,202,6075,45,8944,-0.24187383329203826,-0.015149485922556485,0.04815074501383459,0.5216703878836023,0.004192223908638439,0.043281611689814814,0.6674100756787866,0.7172739286230558,0.0,0.0,0.008416,0.0,0.0,15.4,16.7,4.22
R1,202,6210,46,9551,-0.2710835007327035,-0.014458569048101189,0.04945146253612187,0.5066115245867877,0.005269352753443059,0.049582218430871954,0.6828961121911942,0.658204014871943,0.0,0.0,0.00838,0.0,0.0,16.2,20.6,3.66
R1,202,6345,47,9077,-0.2598703207474061,-0.015400011085780973,0.05108791896230799,0.5127258930867511,0.005106750880724832,0.04672569386263777,0.6815776205375512,0.7049015840525735,0.0,0.0,0.008344,0.0,0.0,15.4,21.2,3.68
R1,202,6480,48,9856,-0.2625763367309777,-0.016093755060101616,0.04789592006129391,0.5266435220405156,0.004936706030343479,0.048486328125,0.7050299449996059,0.7068915030660756,0.0,0.0,0.008308,0.0,0.0,16.1,21.2,3.62
R1,202,6615,49,9729,-0.24940922556965817,-0.013473192101379611,0.051087337072426686,0.4926247255221291,0.005215224492797195,0.0513916015625,0.7663458573159779,0.6822065194373741,0.0,0.0,0.008272,0.0,0.0,16.2,18.8,3.86
R1,202,6750,50,8981,-0.28070077253432674,-0.015046841370879293,0.04365005955708737,0.5012433060921843,0.004658058784720164,0.043522644655034096,0.6492154189812643,0.7506949751851089,0.0,0.0,0.008236,0.0,0.0,15.7,16.5,4.19
R1,202,6885,51,10421,-0.1295902414188511,-0.01723947459281517,0.04589709995893722,0.49466364144837627,0.006070133132227103,0.0531863017133649,0.6964577058519162,0.7718307510314004,0.0,0.0,0.0082,0.0,0.0,16.5,19.0,3.8
R1,202,7020,52,9749,-0.21179371984319206,-0.012858870289310676,0.04632313406764445,0.5025668457871182,0.005423202290869134,0.05000348772321428,0.8207302195313068,0.7413900821402774,0.0,0.0,0.008164,0.0,0.0,15.5,20.2,3.78
R1,202,7155,53,10223,-0.1540749930931655,-0.015525383824080297,0.048915758453920835,0.49845840760967713,0.00536063066808123,0.049424567945075756,0.6840634296836108,0.7555950075651523,0.0,0.0,0.008128,0.0,0.0,15.8,22.4,3.53
R1,202,7290,54,9967,-0.1351037680722049,-0.015408446330130115,0.05063893083094344,0.5038615484965734,0.005392067952315923,0.048586640298117156,0.6934254327113456,0.7144261542676713,0.0,0.0,0.008092,0.0,0.0,16.1,21.8,3.56
R1,202,7425,55,9597,-0.23320067071199418,-0.015330045889574954,0.05068708520386905,0.5223920669251206,0.006075198044174105,0.053770564606644575,0.6907065473342269,0.7083312129943976,0.0,0.0,0.008056,0.0,0.0,14.8,20.1,3.86
R1,202,7560,56,10570,-0.15651387916106901,-0.015529114377487722,0.05401781313620799,0.5144235974256476,0.005517053127838962,0.05173174264971139,0.7173300800799657,0.6654851118953433,0.0,0.0,0.00802,0.0,0.0,16.5,21.9,3.52
R1,202,7695,57,10091,-0.16583895917331942,-0.014743242521595128,0.04620066505899708,0.5064224658614631,0.005207009422917566,0.04971617811639119,0.6901906417573407,0.7247905744729812,0.0,0.0,0.007984,0.0,0.0,16.5,22.5,3.46
R1,202,7830,58,10091,-0.11505961892176235,-0.013315119539917292,0.0491837808645342,0.49805917226531193,0.004919566536952234,0.047921374612603304,0.691727203479158,0.7171029672058995,0.0,0.0,0.007948,0.0,0.0,16.1,22.9,3.46
R1,202,7965,59,9628,-0.21508697530741827,-0.014795522156808799,0.04538126456577646,0.5052753461305584,0.004554070473654983,0.04436647690981094,0.7137432950651773,0.755142390459139,0.0,0.0,0.007912,0.0,0.0,16.5,20.7,3.63
R1,202,8100,60,9618,-0.21636073608240677,-0.014859460062766987,0.047239172964307845,0.5036585730530847,0.005065790178272282,0.04888642723880597,0.6763389865380229,0.7483208225374857,0.0,0.0,0.007876000000000001,0.0,0.0,15.8,21.1,3.67
R1,202,8235,61,10485,-0.14765622050520158,-0.015331148430141333,0.04613778774192746,0.48967294231308983,0.005214991712600743,0.05351486576773567,0.6927138460964215,0.7637112635355314,0.0,0.0,0.00784,0.0,0.0,16.1,22.5,3.5
R1,202,8370,62,9689,-0.20287405828754232,-0.015038174399190246,0.048538134161170116,0.511325292257178,0.004807171720408486,0.04784515132969845,0.7714661711513562,0.7168478629814092,0.0,0.0,0.007804,0.0,0.0,15.9,18.6,3.91
R1,202,8505,63,10291,-0.14141453363106826,-0.011839442198406316,0.04558066110978708,0.48936986266030413,0.005340825354119586,0.051166039332399625,0.7444121301235864,0.766435981935967,0.0,0.0,0.007768000000000001,0.0,0.0,15.9,22.8,3.49
R1,202,8640,64,10575,-0.1300182651181635,-0.014780739041082283,0.04680328318937622,0.493134238831003,0.0056931963659019435,0.051621496313077476,0.7477698314892626,0.7434938957453278,0.0,0.0,0.007732,0.0,0.0,16.3,21.8,3.54
R1,202,8775,65,10095,-0.11782584419267779,-0.013540909339987417,0.04964420378662028,0.48266298285292636,0.005375163841067503,0.05064960032782697,0.7453508068999665,0.7306568413733667,0.0,0.0,0.007696,0.0,0.0,15.7,20.8,3.7
R1,202,8910,66,10190,-0.19755009085116162,-0.01562896370533608,0.05192427471864651,0.5156894332901836,0.005692056279643275,0.05460865631764069,0.7304097486279945,0.6802823115156531,0.0,0.0,0.00766,0.0,0.0,17.2,21.4,3.5
R1,202,9045,67,10188,-0.11867832581263203,-0.014220484993640226,0.05039960608888239,0.47855294324578723,0.006287557561945758,0.051222613790760874,0.6736607987128479,0.7105010405793724,0.0,0.0,0.007624000000000001,0.0,0.0,15.8,21.5,3.62
R1,202,9180,68,10334,-0.1925408073737514,-0.017541457701993328,0.04476385954233027,0.5005763461498486,0.00622419959451233,0.058504701747720364,0.7338714594382496,0.7417300747453275,0.0,0.0,0.007588,0.0,0.0,17.0,21.8,3.48
R1,202,9315,69,10883,-0.17995396951928933,-0.011901724624042627,0.04215388808098721,0.5020551013829204,0.005695321200429198,0.052800450533483693,0.7654041141178296,0.7619039950388089,0.0,0.0,0.007552,0.0,0.0,16.9,29.6,2.9
R1,202,9450,70,10634,-0.11793889387166423,-0.015049437457093409,0.044840133493789285,0.48894357328450344,0.005750408413404648,0.05324944857384579,0.7252193533862619,0.7666810680081886,0.0,0.0,0.007516,0.0,0.0,17.9,22.6,3.33
R1,202,9585,71,10415,-0.07085639765852372,-0.015824301459879987,0.047804947270742186,0.48542632547019354,0.006455269614792399,0.0593788531037415,0.7692741460537804,0.7442314430434471,0.0,0.0,0.0074800000000000005,0.0,0.0,16.5,19.8,3.72
R1,202,9720,72,9776,-0.19070654479220786,-0.009407308604517984,0.043323556970962476,0.47563188311665333,0.005628702675024894,0.05413411458333332,0.7741610288061708,0.7663589721134443,0.0,0.0,0.007444,0.0,0.0,16.3,20.8,3.64
R1,202,9855,73,10624,-0.10346029842918764,-0.016889094693648226,0.048389104739955995,0.4850982995953611,0.006844378027053437,0.059841579861111105,0.7222270861347132,0.734574570929981,0.0,0.0,0.007408,0.0,0.0,17.5,21.3,3.48
R1,202,9990,74,9854,-0.15514368872735357,-0.017534801640331908,0.045615760950787225,0.4824756700597389,0.006199312776348198,0.05302191840277778,0.7553982328739923,0.7711400604597164,0.0,0.0,0.007372,0.0,0.0,15.1,21.4,3.7
R1,202,10125,75,10233,-0.17156935423400618,-0.01604803925338629,0.04932495781809233,0.4791377818513126,0.005832334604401643,0.05418355507425743,0.7786777828898611,0.722242288809365,0.0,0.0,0.0073360000000000005,0.0,0.0,16.7,22.0,3.48
R2,101,133,1,8485,-0.2064581768547525,-0.011493693617058315,0.07443458500923611,0.6329773903354368,0.004001204380553576,0.04582991539725959,0.6635778096753142,-0.04683783125824048,0.5631006969525225,0.00370383137337811,0.01,0.5,0.05,19.6,37.8,2.32
R2,101,266,2,8579,-0.2581796762282345,-0.010849337152446384,0.061620711849624754,0.6119753408817483,0.003483328883125052,0.03837123209264326,0.6744860207841018,0.060049013071166724,0.538773349973008,0.009813359270754891,0.00997872,0.5,0.05,18.6,38.0,2.35
R2,101,399,3,8783,-0.2926853957530478,-0.01586060039206643,0.054474497414549676,0.6094601144335942,0.0034218246802149776,0.03627531370868495,0.7112109262956947,0.20210937778333637,0.5343264396162292,0.014320274944854324,0.00995744,0.5,0.05,17.8,37.9,2.39
R2,101,532,4,8716,-0.32534893993313135,-0.024968043889695726,0.05414844587389519,0.6162404316395853,0.0031675697560317193,0.03033673321759259,0.8572464129107087,0.2542240421673323,0.5234817909843481,0.022807665802011004,0.00993616,0.5,0.05,19.0,42.9,2.15
R2,101,665,5,8889,-0.30427882984756155,-0.011147615105366455,0.052503088555009465,0.5760130954891345,0.0029230938234235133,0.031511882976726725,0.7328493304757503,0.3765151527426335,0.5174776191907156,0.024926132225618278,0.009914880000000001,0.5,0.05,18.0,38.2,2.37
R2,101,798,6,8557,-0.3756425322606411,-0.011709100135208731,0.05129067386588493,0.5658363104389228,0.002597370873927949,0.029220229401692183,0.7131349273035031,0.31478217692048094,0.5274874217074685,0.028699323519297246,0.0098936,0.5,0.05,17.4,38.6,2.37
R2,101,931,7,8599,-0.3413890188365764,-0.01242182864565399,0.05513432320289712,0.5581344700559456,0.003258591525751844,0.03413600400617863,0.7064921297128676,0.36379361807027744,0.5075439673665816,0.034146831642607275,0.00987232,0.5,0.05,17.8,39.1,2.34
R2,101,1064,8,8908,-0.39944942407214107,-0.012644779825555945,0.04691797870003871,0.5779950017688065,0.003041353654565663,0.028461265148420473,0.747348845273209,0.35376743495333085,0.5005905568421354,0.03730910014671297,0.00985104,0.5,0.05,17.9,41.8,2.23
R2,101,1197,9,9045,-0.396812644010202,-0.012365615412407271,0.04782157576934514,0.5614371942034688,0.0030060342534639567,0.031129958226417398,0.735706194988326,0.35041044997585924,0.5017398863353878,0.04075822350639692,0.00982976,0.5,0.05,19.2,39.7,2.26
R2,101,1330,10,8689,-0.4168023299111304,-0.011779162439632443,0.04649464137158575,0.5478540451156153,0.003391715959570815,0.03188859720824949,0.7447758499928838,0.42250140180386153,0.49227919813422766,0.04195470268452442,0.00980848,0.5,0.05,17.3,42.3,2.23
R2,101,1463,11,9604,-0.3963150279099989,-0.012182199627426176,0.04670388005660619,0.5601024230289177,0.003104553924333608,0.03391898823250135,0.7593926077414231,0.40483057584715787,0.48479431629624264,0.04788256975576533,0.0097872,0.5,0.05,18.8,44.3,2.11
R2,101,1596,12,8431,-0.44453486018753935,-0.011249495228612301,0.04535013752882409,0.5462136687345781,0.0029021416228714003,0.029526173701698254,0.7402519087606207,0.4087316156946378,0.48943502650886483,0.04437305817862944,0.00976592,0.5,0.05,18.5,36.0,2.44
R2,101,1729,13,8855,-0.393810806024969,-0.012657477378216545,0.04492347434897254,0.5456978154501351,0.0030479706087847514,0.03168366848325975,0.7964434066507337,0.5279863426644836,0.48608287113721144,0.046410571378738164,0.00974464,0.5,0.05,16.9,37.8,2.43
R2,101,1862,14,9032,-0.42048395595211435,-0.012268304114673714,0.05038472012719967,0.5492140291465849,0.0028040240126247073,0.028430142699864498,0.7822129336420007,0.44281614601188524,0.4782622335662118,0.04961078202531377,0.00972336,0.5,0.05,17.1,37.6,2.43
R2,101,1995,15,8277,-0.4266466009049296,-0.014955449477668222,0.04452816048688037,0.5526130225649152,0.002790488982649943,0.030222075043252597,0.7673818089355801,0.5561752894478025,0.4818546053729694,0.051147195333168194,0.00970208,0.5,0.05,17.0,36.1,2.51
R2,101,2128,16,9296,-0.41966245714280653,-0.01494739626887261,0.04345760639546313,0.5420721297464021,0.0036105559714418676,0.03741262335526316,0.8106707938670409,0.5306290628809034,0.46472382461534995,0.053067203546452606,0.0096808,0.5,0.05,18.1,39.8,2.3
R2,101,2261,17,9102,-0.3793612996256959,-0.01073947182926122,0.044619445549429974,0.5225514965403012,0.003609975372239209,0.0349134725275684,0.7348031751470013,0.555821316456256,0.4723088789896137,0.05355469677281026,0.00965952,0.5,0.05,17.6,37.0,2.44
R2,101,2394,18,8518,-0.451816675993654,-0.012348319570951246,0.039471785170235585,0.5490101008417636,0.003571458940022825,0.03233211301199928,0.7422301759501896,0.563612123409529,0.4705014744580607,0.05528447131658794,0.00963824,0.5,0.05,17.8,37.3,2.41
R2,101,2534,19,8530,-0.4141781812141496,-0.01077236028445712,0.04749473364420862,0.5135605326201848,0.0036181182772499518,0.032515146406195614,0.7816929218730706,0.5339132820290375,0.47025594452704783,0.05411521665861153,0.00961696,0.5,0.05,18.9,35.6,2.57
R2,101,2667,20,8517,-0.44313632581362206,-0.012693640943930481,0.044759557737107325,0.5210391600289185,0.0035755565893954037,0.0352810378959276,0.7731712577142291,0.5579605235868024,0.4627943106182288,0.057646378033725354,0.00959456,0.5,0.05,17.0,34.2,2.6
R2,101,2800,21,8340,-0.44791968096561924,-0.013494627967447406,0.042802088759517916,0.5239433306602067,0.0035269822675421934,0.03559873062400636,0.7953922319109322,0.5745105736014187,0.4676379802562918,0.06023875734013139,0.00957328,0.5,0.05,16.8,30.1,2.84
R2,101,2933,22,9118,-0.4134049590619574,-0.011429693342651466,0.048931487001203276,0.5104456113924607,0.004113281073997102,0.03630893971417069,0.782335104344458,0.51385803239916,0.4598777268819511,0.06573623046183698,0.009552,0.5,0.05,18.0,41.5,2.23
